config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,answer_valid,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Who formed the government in Kenya?,Kenya African National Union (KANU) of Jomo Kenyatta,"The Kenya African National Union (KANU) of Jomo Kenyatta formed the government in Kenya. This occurred despite British hopes that power would be handed to ""moderate"" local rivals following the first direct elections for native Kenyans to the Legislative Council in 1957.",0.5560498640006699,3.377110342999913,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6872551141312058,0.32,0.15813859795767055,0.7010690789473684,0.9643921852111816,0.9908114671707153,0.9774233336696178
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What tool has measured the amount of dust that travels from the Sahara to the Amazon?,NASA's CALIPSO satellite,"NASA's CALIPSO satellite is the tool that has measured the amount of dust transported by wind from the Sahara to the Amazon. This instrument determined that an average of 182 million tons of dust are windblown out of the Sahara each year, with 27.7 million tons eventually falling over the Amazon basin.",0.6058381960001498,1.529175462999774,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6429105846382339,0.1090909090909091,0.0,0.37271448663853735,0.9600308537483215,0.9934248328208923,0.9764424112049426
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Who sacked Newton with 11 seconds left in the first half?,DeMarcus Ware,"DeMarcus Ware sacked Newton with 11 seconds left in the first half. The context states that after Carolina drove to the Broncos' 45-yard line, Newton was sacked by DeMarcus Ware as time expired in the half, which occurred with 11 seconds remaining.",2.1985292939998544,2.953971433999868,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6441823461682059,0.0909090909090909,0.0,0.3125,0.9338815808296204,0.9811325073242188,0.9569241110143356
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What was the hymn meant to examine students on?,specific catechism questions,"The hymn was meant to examine candidates on specific catechism questions. It functioned as a liturgical setting of the Lord's Prayer while simultaneously serving as an assessment tool, with its structure corresponding exactly to Luther's explanation of the prayer in the Small Catechism by dedicating one stanza to each of the seven prayer petitions.",2.6657596070008367,3.4866018210004768,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6369215677986119,0.10526315789473684,0.0,0.36351165980795613,0.9511220455169678,0.9809791445732117,0.9658199015470922
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,"In Nepalese private schools, what is the primary language of instruction?",English,"In Nepalese private schools, the primary medium of education is English. Additionally, Nepali and/or the state's official language is taught as a compulsory subject.",0.45746175099975517,0.7829652629998236,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6952125620736033,0.07999999999999999,0.0,0.1515151515151515,0.9482040405273438,0.9727928042411804,0.9603410542702484
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What topic do private bills typically have?,large-scale development projects,"Private bills typically relate to large-scale development projects, such as infrastructure projects that require the use of land or property. Examples of such projects include the development of tram networks, rail links, and extensions to national galleries.",0.4536561160002748,0.9886578030000237,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6080596021362769,0.15,0.0,0.4600694444444445,0.9596877098083496,0.9818924069404602,0.9706630874164528
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,To where did Ethelred flee?,Normandy,"Ethelred fled to Normandy in 1013 after being forced from his kingdom by Sweyn Forkbeard. He remained there until 1016, a stay that influenced him and his sons by Emma, who also stayed in Normandy following Cnut the Great's conquest of England.",0.4311203300003399,1.221683148000011,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6204598782889844,0.046511627906976744,0.0,0.09803921568627451,0.9441006779670715,0.9817732572555542,0.9625685054798383
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What future Revolutionary key figures participated in this attack?,Washington and Thomas Gage,"No future Revolutionary key figures participated in the attack described in the context, as the text does not mention any such individuals being involved in an attack. The context describes three separate historical events: HT's attempted coups, Braddock's expedition where George Washington and Thomas Gage helped organize a retreat (not an attack), and the St. Bartholomew's Day Massacre, which involved Catholics killing Huguenots with no mention of American Revolutionary figures.",0.5756870750001326,1.6036036109999259,0,0,0.7272727272727273,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.5717350766900932,0.1081081081081081,0.03231618598390566,0.37441037735849053,0.9521387815475464,0.9894842505455017,0.9704523618668444
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What style of lace is erroneously believed by some to have Huguenot influence?,'Bucks Point',"The style of lace erroneously believed by some to have Huguenot influence is known as 'Bucks Point'. This belief is considered fallacious because the specific combination of Mechlin patterns on a Lille ground, which characterizes this style, could not have existed during the time of the Huguenot settlement; Mechlin lace did not develop until the first half of the eighteenth century, and the combination with Lille ground did not appear until the end of the 18th century.",0.3605251680000947,3.6302589260003515,0,0,0.8333333333333334,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6581059381968054,0.05063291139240507,0.0,0.19736842105263158,0.933894157409668,0.9850518107414246,0.9587910718336571
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What did the number of legions in Roman times depend on?,threat of war,The number of legions present at any Roman base or in total depended on whether a state of war existed or if there was a threat of war.,0.8878393519999008,1.37512278199938,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.6660398672768634,0.19354838709677416,0.0,0.2727272727272727,0.9606927037239075,0.9827678203582764,0.9716048901160174
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Before dinner what were Tesla's working hours?,9:00 a.m. until 6:00 p.m. or later,"Tesla worked every day from 9:00 a.m. until 6:00 p.m. or later before his dinner, which was served at exactly 8:10 p.m.",2.5046508229997926,3.118450502000087,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6340349768528776,0.4827586206896552,0.2630046508839862,0.822328931572629,0.9811756610870361,0.989911675453186,0.9855243089181456
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What house was the site of a weaving school in Canterbury?,The Weavers,"The house that was the site of a weaving school in Canterbury is The Weavers, a half-timbered house located by the river. This building served as a weaving school from the late 16th century until about 1830, and the use was revived when a school was moved there again in the last years of the 19th century.",0.5875499439998748,3.7292656969993914,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.6872574362831673,0.06779661016949151,0.0,0.1333333333333333,0.947467029094696,0.9865262508392334,0.9666022169823768
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What is strongly linked to good student-teacher relationships?,student motivation and attitudes towards school,"Research indicates that student motivation and attitudes towards school are closely linked to student-teacher relationships. Additionally, enthusiastic teachers are particularly effective at creating these beneficial relations, which in turn foster stronger self-confidence and greater personal and academic success for students.",2.4425333310000497,3.137200054999994,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7419275765258818,0.2608695652173913,0.11318741602028208,0.6368203309692673,0.9473248720169067,0.9885544180870056,0.9675006002525629
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What does the First Company Law Directive article 11 require?,incorporations would only be nullified for a fixed list of reasons,The First Company Law Directive article 11 requires that incorporations would only be nullified for a fixed list of reasons.,2.4834782040006758,2.8991407880002953,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5537532532852175,0.7096774193548387,0.5108636942731495,0.9240225015626085,0.9831002354621887,0.9919777512550354,0.987519042175119
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What are two examples of cytotoxic or immunosuppressive drugs?,methotrexate or azathioprine,"Two examples of cytotoxic or immunosuppressive drugs are methotrexate and azathioprine, which are often used alongside lower doses of anti-inflammatory drugs. Additionally, cyclosporin is cited as an immunosuppressive drug that prevents T cells from responding correctly to signals.",2.9127048860000286,3.6256691540002066,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6530465938939436,0.09756097560975609,0.0,0.23076923076923078,0.949563205242157,0.9786921739578247,0.9639076728875805
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What caused the need for principal Treaties that ended up forming the EU?,"common rules for coal and steel, and then atomic energy","The provided context does not contain information regarding the causes that created the need for the principal Treaties forming the EU. The text only lists specific countries and the years they joined or signed treaties, such as Greenland signing a Treaty in 1985 for special status, and mentions various accession dates for other nations, but it does not explain the historical reasons or motivations behind the formation of these treaties.",0.8769025949995921,1.8739707899994755,0,0,0.8,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6102888436788662,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Who originally led the Space Task Group?,Robert R. Gilruth,"The provided context does not contain information about the Space Task Group or who originally led it. The text discusses General Braddock's 1755 expedition, the naming conventions of the French and Indian War, and the history of the ABC television network.",0.4919424429999708,1.1900009729997691,0,0,1.0,,,,,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6305197331241423,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Which female anchor from Today joined Hugh Downs on 20/20?,Barbara Walters,"Barbara Walters, who was Hugh Downs' former colleague on the program Today, joined him as a co-anchor on 20/20 after the show was revamped following its initial negative reviews.",0.5621817299997929,0.9744353859996409,0,0,0.8,,,,,True,0.0,0.0,0.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,0.5745065622861674,0.12903225806451613,0.0,0.398936170212766,0.9506519436836243,0.9883661270141602,0.9691422621749379
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What is the estimate for the amount of tree species in the amazon tropical rain forest?,"16,000 species","The Amazon tropical rainforest is estimated to contain 16,000 species of trees. This figure is derived from the context stating that the forest comprises an estimated 390 billion individual trees divided into 16,000 species.",0.5563563989999238,1.1141430300003776,0,0,0.6666666666666666,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7360691269008283,0.1111111111111111,0.0,0.3605769230769231,0.9630037546157837,0.9839165806770325,0.9733478501863816
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What type of homes is Fresno known for?,early twentieth century homes,"Fresno, particularly the Tower District, is known for its early twentieth-century homes, many of which have been restored in recent decades. These include California Bungalow and American Craftsman style homes, as well as Spanish Colonial Revival, Mediterranean Revival, and Mission Revival Style architecture. The area also features many Storybook houses designed by the Fresno architectural firm Hilliard, Taylor & Wheeler.",0.6148255959997186,6.555593542999304,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6537187276277394,0.0625,0.0,0.10416666666666666,0.9442629814147949,0.9734178781509399,0.9586188058355211
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What team had the best start ever in the NFL?,Carolina Panthers,"The Carolina Panthers had the best start ever in the NFL by an NFC team, beginning their season with a 14–0 record. This achievement broke the previous record of 13–0, which was shared by the 2009 New Orleans Saints and the 2011 Green Bay Packers. While the text specifies this as the best start for an NFC team in history, it also notes that the Panthers set franchise records for the best start and longest single-season winning streak during this run.",2.603817343000628,10.502432187000522,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6750963642353399,0.048192771084337345,0.0,0.18939393939393936,0.9359481334686279,0.9738098978996277,0.9545037029004445
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Which organic compounds contain the greatest amount of oxygen by mass?,carbohydrates,"According to the provided text, among organic compounds with biological relevance, carbohydrates contain the largest proportion by mass of oxygen. While other biomolecules such as fats, fatty acids, amino acids, and proteins also contain oxygen due to carbonyl groups and ester residues, carbohydrates are explicitly identified as having the highest oxygen content by mass.",0.44338716399943223,1.1589897529993323,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6275291922673903,0.03636363636363636,0.0,0.07936507936507936,0.9186472296714783,0.9494258165359497,0.9337829673310163
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What did Stiglitz present in 2009 regarding global inequality?,evidence,"In 2009, economist Joseph Stiglitz presented evidence demonstrating that both global inequality and inequality within individual countries hinder economic growth. He argued that these forms of inequality prevent growth specifically by limiting aggregate demand.",0.45709923100002925,0.9743322780004746,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6537229920348421,0.05714285714285715,0.0,0.11627906976744187,0.9466552138328552,0.9774880409240723,0.9618245919188932
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Of what hollywood film company was UPT a subsidiary of when it merged with ABC?,Paramount Pictures,"When UPT merged with ABC, it was a subsidiary of Paramount Pictures. This relationship is highlighted by the fact that Leonard Goldenson contacted his old acquaintances in Hollywood, with whom he had worked during the time UPT operated under Paramount Pictures, to help provide content for the newly merged network.",0.5528375740004776,1.228964497000561,0,0,0.6666666666666666,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5863684593602331,0.07692307692307693,0.0,0.27573529411764713,0.9405328035354614,0.9640036821365356,0.9521236191581508
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,When did the NFL announce that it would not use Roman numbers to designate the Super Bowl number?,"June 4, 2014","The NFL announced on June 4, 2014, that it would temporarily suspend the practice of branding Super Bowl games with Roman numerals. This decision meant that the upcoming game would be designated using Arabic numerals as Super Bowl 50 instead of Super Bowl L, with the use of Roman numerals scheduled to return for Super Bowl LI.",0.5176473569999871,1.4141663410000547,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6657029257307386,0.1,0.0,0.3505291005291005,0.9454701542854309,0.9875046014785767,0.9660303375752008
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How many Huguenots were killed in Toulouse?,"Nearly 3,000","Nearly 3,000 Protestants, who were Huguenots, were slaughtered in Toulouse during the St. Bartholomew's Day Massacre.",0.5616801500000292,0.8987760709997019,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6926794073954387,0.2222222222222222,0.0,0.5514705882352942,0.9604936838150024,0.9857807755470276,0.9729729576264782
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What is 'grey literature'?,non-peer-reviewed sources,"'Grey literature' refers to non-peer-reviewed sources that authors may consult provided they are of sufficient quality. According to the context, examples of these sources include model results, reports from government agencies and non-governmental organizations, and industry journals.",0.42779740399964794,1.0042403999996168,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5564615026315155,0.10256410256410257,0.0,0.340909090909091,0.9522645473480225,0.9806984663009644,0.9662723751077162
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What's the name of Newcastle's speedway team?,Newcastle Diamonds,"Newcastle's speedway team is named the Newcastle Diamonds. They are based at Brough Park in Byker, a venue that also hosts greyhound racing.",3.2606698070003404,3.7060384850001356,0,0,1.0,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6448921302777357,0.16,0.0,0.45731707317073167,0.9579918384552002,0.9859191179275513,0.9717548689669239
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What was the main reason for the show's suspension in 1989?,Its late 1980s performance of three to five million viewers,"The main reason for the programme's suspension in 1989 was its poor viewership performance in the late 1980s, which averaged between three to five million viewers. According to the BBC Board of Control, these low figures were a leading cause of the decision to suspend the show, although some fans argued that the scheduling against the highly popular soap opera Coronation Street contributed to the decline.",2.6730814140000803,3.9028024950002873,0,0,0.5,,,,,True,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6878917619311652,0.2105263157894737,0.06453359508451693,0.6009615384615384,0.9531956315040588,0.9850441813468933,0.9688582437250284
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What is the name of the port city that was created?,Mombasa,"The port city that was created is Mombasa. The Swahili people built Mombasa into a major port city, establishing trade links with nearby city-states and commercial centers in Persia, Arabia, and India. By the 15th century, it was described by Portuguese voyager Duarte Barbosa as a place of great traffic with a good harbor filled with various kinds of ships.",2.2997164759999578,3.5264903170000252,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,0.6835087613181293,0.03278688524590164,0.0,0.07246376811594203,0.9459993839263916,0.9870576858520508,0.9660924939198742
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,When did Martin Luther receive his Doctor of Theology?,19 October 1512,Martin Luther received his Doctor of Theology on 19 October 1512.,2.2011293310006295,2.4623106899998675,0,0,0.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5982828950366409,0.42857142857142855,0.0,0.7748538011695907,0.9682452082633972,0.9915019273757935,0.9797355717041688
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Which phylum is more complex than sponges?,Ctenophores,"Ctenophores form an animal phylum that is more complex than sponges. This phylum possesses features such as cells bound by inter-cell connections, carpet-like basement membranes, muscles, nervous systems, and in some cases, sensory organs, which distinguish them from the simpler structure of sponges.",2.544996626000284,3.4552686470005938,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860584298607727,0.04545454545454545,0.0,0.09615384615384616,0.9388049840927124,0.9848072528839111,0.9612560573342863
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What other scientist influence Frank Burnet when he was formulating his theory of immunity?,Niels Jerne,Frank Burnet was inspired by a suggestion made by Niels Jerne when he formulated the clonal selection theory of immunity in the mid-1950s.,2.6190698980008165,3.0238938669999698,0,0,1.0,,,,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6749514376335853,0.16,0.0,0.45731707317073167,0.9635233283042908,0.990627110004425,0.976887256403884
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How many volumes are contained in the library?,18 million volumes,"The Harvard Library contains over 18 million volumes. The Literary and Philosophical Society of Newcastle upon Tyne houses more than 150,000 books. The context does not specify a total volume count for the library associated with the costume collection, noting only that works on paper are held by the Word and Image department.",0.5630200360001254,1.3176382040001045,0,0,0.75,,,,,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.619667897263651,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What does co-teaching get the students to focus on?,learning,Co-teaching gets students to focus on learning. This approach provides social networking support that enables students to reach their full cognitive potential while co-teachers work in sync to create a positive climate for education.,0.4199876279999444,0.9052752600000531,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6703265095576971,0.05714285714285715,0.0,0.11627906976744187,0.9525212049484253,0.9812045693397522,0.9666501539314106
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,Of what mountain system are the Victorian Alps a part?,Great Dividing Range,"The provided context does not contain any information regarding the Victorian Alps or the mountain system to which they belong. The text only discusses dendritic cells, public parks in Fresno, and the metropolitan areas of Southern California.",0.5855181100005211,1.021125487000063,0,0,0.4,,,,,False,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6068722631693558,0.0,0.0,0.0,0.0,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,What body part did Thomas Davis break during the NFC Championship Game?,arm,Thomas Davis broke his arm during the NFC Championship Game.,0.5347176919995036,0.6375269089994617,0,0,1.0,,,,,True,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0.5918115877373065,0.18181818181818182,0.0,0.2631578947368421,0.9604052305221558,0.9840623736381531,0.9720898911147021
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,"Whose First Law of Motion says that unless acted upon be forces, objects would continue to move at a constant velocity?",Newton,"Newton's First Law of Motion states that objects continue to move in a state of constant velocity unless acted upon by an external net force or resultant force. This law establishes that every object with mass possesses an innate inertia, which serves as the fundamental equilibrium ""natural state,"" replacing the earlier Aristotelian concept that the natural state of an object is rest. Consequently, the law contradicts the intuitive belief that a net force is required to maintain constant velocit",0.4565236980006375,1.7541224220003642,0,0,1.0,,,,,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7309999349317207,0.0,0.0,0.0,0.9293173551559448,0.9825020432472229,0.9551699297835811
recursive_cs1000_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_detailed_mmr-l0.5,How was scarcity managed in many countries?,rationing,"Scarcity was managed in many countries through rationing. This approach was implemented to address the shortages caused by factors such as price controls, which led to old oil being withdrawn from the market and created greater scarcity.",0.4830701920000138,1.1050536389993795,0,0,1.0,,,,,True,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6182146347197145,0.052631578947368425,0.0,0.10869565217391305,0.9550313949584961,0.9834370613098145,0.9690261045822209
